agent_id,x,y,z,timestep
1,6,4,0,0
1,5,4,0,0
1,4,4,0,1
1,3,4,0,2
1,2,4,0,3
1,3,4,0,4
1,4,4,0,5
1,5,4,0,6
1,6,4,0,7
1,7,4,0,8
1,8,4,0,9
1,9,4,0,10
1,9,3,0,11
1,10,3,0,12
1,11,3,0,13
1,12,3,0,14
1,13,3,0,15
1,14,3,0,16
1,14,4,0,17
1,14,3,0,18
1,15,3,0,19
1,16,3,0,20
1,17,3,0,21
1,18,3,0,22
1,18,3,0,23
1,19,3,0,24
1,20,3,0,25
1,21,3,0,26
1,22,3,0,27
1,23,3,0,28
1,24,3,0,29
1,25,3,0,30
1,26,3,0,31
1,27,3,0,32
1,27,4,0,33
1,27,3,0,34
1,26,3,0,35
1,25,3,0,36
1,24,3,0,37
1,23,3,0,38
1,22,3,0,39
1,21,3,0,40
1,20,3,0,41
1,19,3,0,42
1,18,3,0,43
1,17,3,0,44
1,17,4,0,45
1,17,3,0,46
1,18,3,0,47
1,19,3,0,48
1,20,3,0,49
1,21,3,0,50
1,22,3,0,51
1,23,3,0,52
1,24,3,0,53
1,25,3,0,54
1,26,3,0,55
1,27,3,0,56
1,27,4,0,57
1,27,3,0,58
1,26,3,0,59
1,25,3,0,60
1,24,3,0,61
1,23,3,0,62
1,22,3,0,63
1,21,3,0,64
1,20,3,0,65
1,19,3,0,66
1,18,3,0,67
1,17,3,0,68
1,17,4,0,69
1,17,4,0,70
1,17,3,0,71
1,16,3,0,72
1,15,3,0,73
1,14,3,0,74
1,13,3,0,75
1,12,3,0,76
1,12,4,0,77
1,12,3,0,78
1,11,3,0,79
1,10,3,0,80
1,9,3,0,81
1,8,3,0,82
1,7,3,0,83
1,6,3,0,84
1,5,3,0,85
1,4,3,0,86
1,3,3,0,87
1,2,3,0,88
1,2,4,0,89
1,3,4,0,90
1,4,4,0,91
1,5,4,0,92
1,6,4,0,93
1,7,4,0,94
1,8,4,0,95
1,8,4,0,96
1,9,4,0,97
1,9,3,0,98
1,10,3,0,99
1,11,3,0,100
1,12,3,0,101
1,13,3,0,102
1,14,3,0,103
1,15,3,0,104
1,16,3,0,105
1,17,3,0,106
1,17,4,0,107
1,17,3,0,108
1,16,3,0,109
1,15,3,0,110
1,14,3,0,111
1,13,3,0,112
1,12,3,0,113
1,11,3,0,114
1,10,3,0,115
1,9,3,0,116
1,8,3,0,117
1,7,3,0,118
1,6,3,0,119
1,6,4,0,120
1,6,5,0,121
1,6,6,0,122
1,6,7,0,123
1,6,8,0,124
1,7,8,0,125
1,7,7,0,126
1,8,7,0,127
1,9,7,0,128
1,10,7,0,129
1,11,7,0,130
1,12,7,0,131
1,13,7,0,132
1,14,7,0,133
1,15,7,0,134
1,16,7,0,135
1,17,7,0,136
1,18,7,0,137
1,19,7,0,138
1,20,7,0,139
1,21,7,0,140
1,22,7,0,141
1,23,7,0,142
1,24,7,0,143
1,25,7,0,144
1,25,8,0,145
1,26,8,0,146
1,26,8,0,147
1,26,8,0,148
1,26,8,0,149
1,26,8,0,150
1,26,8,0,151
1,26,8,0,152
1,26,8,0,153
1,26,8,0,154
1,26,8,0,155
1,26,8,0,156
1,26,8,0,157
1,26,8,0,158
1,26,8,0,159
1,26,8,0,160
1,26,8,0,161
1,26,8,0,162
1,26,8,0,163
1,26,8,0,164
1,26,8,0,165
1,26,8,0,166
1,26,8,0,167
1,26,8,0,168
1,26,8,0,169
1,26,8,0,170
1,26,8,0,171
1,26,8,0,172
1,26,8,0,173
1,26,8,0,174
1,26,8,0,175
1,26,8,0,176
1,25,8,0,177
1,25,9,0,178
1,25,10,0,179
1,25,11,0,180
1,25,12,0,181
1,25,13,0,182
1,25,14,0,183
1,25,15,0,184
1,25,16,0,185
1,25,17,0,186
1,25,18,0,187
1,25,19,0,188
1,25,20,0,189
1,25,21,0,190
1,25,22,0,191
1,25,23,0,192
1,25,24,0,193
1,25,25,0,194
1,25,26,0,195
1,26,26,0,196
1,27,26,0,197
1,27,25,0,198
1,27,26,0,199
2,6,12,0,0
2,5,12,0,0
2,4,12,0,1
2,3,12,0,2
2,2,12,0,3
2,3,12,0,4
2,4,12,0,5
2,5,12,0,6
2,6,12,0,7
2,7,12,0,8
2,8,12,0,9
2,9,12,0,10
2,9,11,0,11
2,10,11,0,12
2,11,11,0,13
2,11,12,0,14
2,11,11,0,15
2,10,11,0,16
2,9,11,0,17
2,8,11,0,18
2,7,11,0,19
2,6,11,0,20
2,5,11,0,21
2,4,11,0,22
2,3,11,0,23
2,2,11,0,24
2,2,12,0,25
2,3,12,0,26
2,4,12,0,27
2,5,12,0,28
2,6,12,0,29
2,7,12,0,30
2,8,12,0,31
2,9,12,0,32
2,9,11,0,33
2,10,11,0,34
2,11,11,0,35
2,12,11,0,36
2,13,11,0,37
2,13,10,0,38
2,13,9,0,39
2,13,8,0,40
2,13,7,0,41
2,13,6,0,42
2,13,5,0,43
2,13,6,0,44
2,12,6,0,45
2,11,6,0,46
2,10,6,0,47
2,9,6,0,48
2,8,6,0,49
2,7,6,0,50
2,6,6,0,51
2,5,6,0,52
2,4,6,0,53
2,3,6,0,54
2,2,6,0,55
2,2,5,0,56
2,2,4,0,57
2,3,4,0,58
2,4,4,0,59
2,5,4,0,60
2,6,4,0,61
2,7,4,0,62
2,8,4,0,63
2,9,4,0,64
2,9,3,0,65
2,10,3,0,66
2,11,3,0,67
2,12,3,0,68
2,13,3,0,69
2,14,3,0,70
2,15,3,0,71
2,15,4,0,72
2,15,4,0,73
2,15,3,0,74
2,16,3,0,75
2,17,3,0,76
2,18,3,0,77
2,19,3,0,78
2,20,3,0,79
2,21,3,0,80
2,22,3,0,81
2,23,3,0,82
2,24,3,0,83
2,25,3,0,84
2,26,3,0,85
2,27,3,0,86
2,27,4,0,87
2,27,3,0,88
2,26,3,0,89
2,25,3,0,90
2,24,3,0,91
2,23,3,0,92
2,22,3,0,93
2,21,3,0,94
2,20,3,0,95
2,19,3,0,96
2,18,3,0,97
2,17,3,0,98
2,16,3,0,99
2,15,3,0,100
2,14,3,0,101
2,14,4,0,102
2,14,4,0,103
2,14,3,0,104
2,15,3,0,105
2,16,3,0,106
2,17,3,0,107
2,18,3,0,108
2,19,3,0,109
2,20,3,0,110
2,21,3,0,111
2,22,3,0,112
2,23,3,0,113
2,24,3,0,114
2,25,3,0,115
2,26,3,0,116
2,26,4,0,117
2,25,4,0,118
2,24,4,0,119
2,23,4,0,120
2,22,4,0,121
2,21,4,0,122
2,21,5,0,123
2,21,6,0,124
2,20,6,0,125
2,19,6,0,126
2,18,6,0,127
2,17,6,0,128
2,16,6,0,129
2,16,7,0,130
2,16,8,0,131
2,16,9,0,132
2,16,10,0,133
2,16,11,0,134
2,16,12,0,135
2,16,13,0,136
2,17,13,0,137
2,18,13,0,138
2,19,13,0,139
2,20,13,0,140
2,21,13,0,141
2,22,13,0,142
2,23,13,0,143
2,24,13,0,144
2,25,13,0,145
2,25,14,0,146
2,26,14,0,147
2,26,14,0,148
2,26,14,0,149
2,26,14,0,150
2,26,14,0,151
2,26,14,0,152
2,26,14,0,153
2,26,14,0,154
2,26,14,0,155
2,26,14,0,156
2,26,14,0,157
2,26,14,0,158
2,26,14,0,159
2,26,14,0,160
2,26,14,0,161
2,26,14,0,162
2,26,14,0,163
2,26,14,0,164
2,26,14,0,165
2,26,14,0,166
2,26,14,0,167
2,26,14,0,168
2,26,14,0,169
2,26,14,0,170
2,26,14,0,171
2,26,14,0,172
2,26,14,0,173
2,26,14,0,174
2,26,14,0,175
2,26,14,0,176
2,26,14,0,177
2,25,14,0,178
2,25,15,0,179
2,25,16,0,180
2,25,17,0,181
2,25,18,0,182
2,25,19,0,183
2,25,20,0,184
2,25,21,0,185
2,25,22,0,186
2,25,23,0,187
2,25,24,0,188
2,25,25,0,189
2,26,25,0,190
2,26,25,0,191
